Code,dnds,Gene,Species,Mutualist,Pair,Transition
Senna_barclayana_NODE_35452_length_1247_cov_46.345826_g10470_i2.p1,1.26703,OG0036377,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_38459_length_1443_cov_51.454015_g12166_i2.p1,2.0289,OG0036377,Senna_occidentalis,F,d,gain
Calliandra_humilis_NODE_2923_length_4516_cov_22.803061_g1617_i0.p1,0.0784046,OG0036377,Calliandra_humilis,F,c,loss
Senna_occidentalis_NODE_40185_length_1367_cov_134.521638_g1788_i4.p1,0.0377476,OG0036381,Senna_occidentalis,F,d,gain
Calliandra_humilis_NODE_2970_length_4497_cov_120.444394_g1639_i0.p3,0.0592784,OG0036381,Calliandra_humilis,F,c,loss
Mimosa_grahamii_NODE_30704_length_1789_cov_73.329837_g2767_i2.p1,0.0597935,OG0036381,Mimosa_grahamii,F,a,loss
Peltophorum_dubium_NODE_41261_length_1195_cov_176.104278_g1274_i2.p1,0.0306124,OG0036381,Peltophorum_dubium,F,f,gain
Calliandra_humilis_NODE_3084_length_4463_cov_164.629385_g1699_i0.p2,0.363805,OG0036386,Calliandra_humilis,F,c,loss
Mimosa_grahamii_NODE_7670_length_3330_cov_145.381640_g4284_i0.p2,999,OG0036386,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa_NODE_4896_length_3790_cov_102.970406_g2663_i0.p3,0.10749,OG0036386,Mimosa_aculeaticarpa,M,a,loss
Peltophorum_dubium_NODE_629_length_6394_cov_80.579497_g392_i0.p3,0.448612,OG0036386,Peltophorum_dubium,F,f,gain
Senna_italica_NODE_10320_length_3240_cov_159.075781_g5837_i0.p2,0.128257,OG0036387,Senna_italica,M,e,gain
Peltophorum_dubium_NODE_3544_length_4236_cov_148.162863_g1411_i1.p2,0.0814001,OG0036387,Peltophorum_dubium,F,f,gain
Mimosa_aculeaticarpa_NODE_9086_length_3152_cov_56.451445_g4894_i0.p5,0.187173,OG0036387,Mimosa_aculeaticarpa,M,a,loss
Calliandra_humilis_NODE_3087_length_4462_cov_153.588061_g1701_i0.p3,0.294947,OG0036387,Calliandra_humilis,F,c,loss
Senna_italica_NODE_40971_length_1391_cov_282.715478_g2216_i2.p1,999,OG0036388,Senna_italica,M,e,gain
Senna_didymobotrya_NODE_27179_length_1768_cov_182.725074_g1720_i2.p1,1e-4,OG0036388,Senna_didymobotrya,F,e,gain
Senna_occidentalis_NODE_3107_length_4691_cov_155.257254_g1712_i0.p2,0.218814,OG0036388,Senna_occidentalis,F,d,gain
Calliandra_humilis_NODE_31168_length_1695_cov_470.279901_g1871_i7.p1,0.130632,OG0036388,Calliandra_humilis,F,c,loss
Senna_occidentalis_NODE_7450_length_3615_cov_54.475155_g4088_i0.p2,1.52472,OG0036389,Senna_occidentalis,F,d,gain
Senna_barclayana_NODE_18229_length_2152_cov_45.695527_g8902_i1.p1,0.850216,OG0036389,Senna_barclayana,M,d,gain
Senna_italica_NODE_4770_length_4136_cov_70.961359_g2818_i0.p2,0.622827,OG0036389,Senna_italica,M,e,gain
Calliandra_humilis_NODE_31471_length_1681_cov_127.667289_g5914_i2.p1,0.363989,OG0036389,Calliandra_humilis,F,c,loss
Mimosa_grahamii_NODE_20660_length_2255_cov_266.748854_g10755_i0.p1,0.141185,OG0036394,Mimosa_grahamii,F,a,loss
Calliandra_humilis_NODE_31642_length_1673_cov_181.466250_g15557_i0.p1,0.136531,OG0036394,Calliandra_humilis,F,c,loss
Senna_italica_NODE_53429_length_869_cov_219.893216_g2688_i3.p1,0.128206,OG0036394,Senna_italica,M,e,gain
Dalea_mollis_NODE_34550_length_1375_cov_720.887865_g14252_i1.p1,0.0939638,OG0036394,Dalea_mollis,F,b,loss
Peltophorum_africanum_NODE_53147_length_805_cov_11.532787_g27191_i0.p1,0.137851,OG0036397,Peltophorum_africanum,M,f,gain
Senna_barclayana_NODE_56123_length_545_cov_3.913136_g34677_i0.p1,6.07121,OG0036397,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_83345_length_345_cov_3.257353_g55940_i0.p1,1e-4,OG0036397,Senna_occidentalis,F,d,gain
Calliandra_humilis_NODE_31774_length_1668_cov_16.663950_g15610_i0.p1,0.00354588,OG0036397,Calliandra_humilis,F,c,loss
Peltophorum_dubium_NODE_67668_length_385_cov_5.012821_g42269_i0.p1,999,OG0036400,Peltophorum_dubium,F,f,gain
Calliandra_humilis_NODE_31843_length_1665_cov_34.112437_g13820_i1.p1,0.30804,OG0036400,Calliandra_humilis,F,c,loss
Senna_italica_NODE_24491_length_2161_cov_141.318008_g9936_i1.p4,1e-4,OG0036400,Senna_italica,M,e,gain
Mimosa_grahamii_NODE_83837_length_413_cov_1.717647_g52228_i0.p1,0.514386,OG0036400,Mimosa_grahamii,F,a,loss
Peltophorum_africanum_NODE_22626_length_2134_cov_74.308103_g5937_i1.p1,0.0106272,OG0036403,Peltophorum_africanum,M,f,gain
Mimosa_grahamii_NODE_9862_length_3066_cov_82.817908_g5451_i0.p1,1e-4,OG0036403,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa_NODE_4241_length_3936_cov_59.683924_g2303_i0.p1,1e-4,OG0036403,Mimosa_aculeaticarpa,M,a,loss
Calliandra_humilis_NODE_3195_length_4421_cov_53.916513_g1763_i0.p1,0.0101327,OG0036403,Calliandra_humilis,F,c,loss
Peltophorum_dubium_NODE_17397_length_2410_cov_121.929825_g3436_i1.p2,1e-4,OG0036409,Peltophorum_dubium,F,f,gain
Peltophorum_africanum_NODE_3892_length_4135_cov_192.988922_g2390_i0.p1,0.213706,OG0036409,Peltophorum_africanum,M,f,gain
Senna_didymobotrya_NODE_33965_length_1463_cov_52.151079_g15321_i1.p1,0.168936,OG0036409,Senna_didymobotrya,F,e,gain
Calliandra_humilis_NODE_32784_length_1621_cov_238.880491_g6465_i2.p1,0.0487198,OG0036409,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_32801_length_1621_cov_27.851421_g10549_i1.p1,0.329664,OG0036411,Calliandra_humilis,F,c,loss
Peltophorum_africanum_NODE_28390_length_1844_cov_212.006211_g11615_i1.p1,1e-4,OG0036411,Peltophorum_africanum,M,f,gain
Peltophorum_dubium_NODE_12876_length_2764_cov_359.122259_g7413_i0.p2,0.0566155,OG0036411,Peltophorum_dubium,F,f,gain
Mimosa_grahamii_NODE_25859_length_1997_cov_80.023909_g7567_i2.p2,0.31998,OG0036411,Mimosa_grahamii,F,a,loss
Senna_italica_NODE_5834_length_3911_cov_408.929130_g3142_i1.p2,0.0386222,OG0036412,Senna_italica,M,e,gain
Peltophorum_dubium_NODE_24073_length_2006_cov_602.425246_g3647_i5.p1,0.429365,OG0036412,Peltophorum_dubium,F,f,gain
Peltophorum_africanum_NODE_2846_length_4471_cov_148.883129_g1766_i0.p2,999,OG0036412,Peltophorum_africanum,M,f,gain
Calliandra_humilis_NODE_3283_length_4388_cov_747.157822_g1812_i0.p3,0.115744,OG0036412,Calliandra_humilis,F,c,loss
Senna_italica_NODE_1665_length_5420_cov_112.432392_g867_i1.p3,0.050973,OG0036414,Senna_italica,M,e,gain
Calliandra_humilis_NODE_3350_length_4364_cov_119.989047_g509_i2.p2,0.0985189,OG0036414,Calliandra_humilis,F,c,loss
Peltophorum_africanum_NODE_82_length_8852_cov_976.082811_g52_i0.p3,0.0873393,OG0036414,Peltophorum_africanum,M,f,gain
Dalea_mollis_NODE_341_length_7032_cov_143.600086_g224_i0.p3,0.0784165,OG0036414,Dalea_mollis,F,b,loss
Mimosa_aculeaticarpa_NODE_12447_length_2821_cov_75.907569_g6636_i0.p1,0.124671,OG0036428,Mimosa_aculeaticarpa,M,a,loss
Senna_italica_NODE_14011_length_2867_cov_72.946314_g7763_i0.p2,0.160043,OG0036428,Senna_italica,M,e,gain
Senna_occidentalis_NODE_11620_length_3071_cov_124.352235_g6219_i0.p2,0.0433251,OG0036428,Senna_occidentalis,F,d,gain
Calliandra_humilis_NODE_37692_length_1404_cov_40.638618_g12675_i3.p1,0.27655,OG0036428,Calliandra_humilis,F,c,loss
Mimosa_grahamii_NODE_629_length_6291_cov_62.675941_g243_i1.p3,0.84953,OG0036433,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa_NODE_1902_length_4761_cov_62.175341_g62_i3.p2,0.925385,OG0036433,Mimosa_aculeaticarpa,M,a,loss
Calliandra_humilis_NODE_389_length_7147_cov_149.345773_g228_i0.p4,0.0881098,OG0036433,Calliandra_humilis,F,c,loss
Senna_occidentalis_NODE_511_length_7258_cov_128.217119_g243_i1.p3,0.0439477,OG0036433,Senna_occidentalis,F,d,gain
Mimosa_aculeaticarpa_NODE_3125_length_4253_cov_29.544019_g1719_i0.p2,0.349175,OG0036435,Mimosa_aculeaticarpa,M,a,loss
Senna_barclayana_NODE_8061_length_3076_cov_40.802198_g4695_i0.p1,0.988883,OG0036435,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_3167_length_4671_cov_48.513049_g1745_i0.p1,0.944732,OG0036435,Senna_occidentalis,F,d,gain
Calliandra_humilis_NODE_39368_length_1330_cov_133.046142_g14331_i1.p1,0.0392831,OG0036435,Calliandra_humilis,F,c,loss
Mimosa_grahamii_NODE_47488_length_1191_cov_7.712880_g22616_i0.p1,0.164568,OG0036437,Mimosa_grahamii,F,a,loss
Senna_barclayana_NODE_29530_length_1529_cov_7.646978_g15617_i0.p1,1e-4,OG0036437,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_32571_length_1713_cov_26.880488_g15746_i0.p1,3.92257,OG0036437,Senna_occidentalis,F,d,gain
Calliandra_humilis_NODE_39694_length_1316_cov_22.921963_g19074_i0.p1,0.0791952,OG0036437,Calliandra_humilis,F,c,loss
Senna_italica_NODE_75972_length_368_cov_5.538983_g46933_i0.p1,0.0751637,OG0036438,Senna_italica,M,e,gain
Senna_occidentalis_NODE_79913_length_366_cov_4.184300_g52508_i0.p1,10.6075,OG0036438,Senna_occidentalis,F,d,gain
Calliandra_humilis_NODE_39980_length_1305_cov_5.180195_g19185_i0.p1,0.109224,OG0036438,Calliandra_humilis,F,c,loss
Senna_barclayana_NODE_60802_length_475_cov_1.746269_g39331_i0.p1,17.3369,OG0036438,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_13737_length_2866_cov_216.450054_g4216_i1.p2,0.119449,OG0036441,Senna_occidentalis,F,d,gain
Calliandra_humilis_NODE_4058_length_4142_cov_127.905874_g2225_i0.p2,0.149167,OG0036441,Calliandra_humilis,F,c,loss
Peltophorum_africanum_NODE_5032_length_3856_cov_121.254296_g3041_i0.p2,0.0615033,OG0036441,Peltophorum_africanum,M,f,gain
Senna_italica_NODE_4129_length_4312_cov_231.071715_g1861_i3.p4,0.0410655,OG0036441,Senna_italica,M,e,gain
Senna_occidentalis_NODE_46574_length_1095_cov_53.714286_g22203_i0.p1,0.146519,OG0036444,Senna_occidentalis,F,d,gain
Senna_italica_NODE_41270_length_1380_cov_116.588370_g2611_i2.p1,0.285636,OG0036444,Senna_italica,M,e,gain
Peltophorum_africanum_NODE_2255_length_4709_cov_136.102243_g1408_i0.p2,0.0211918,OG0036444,Peltophorum_africanum,M,f,gain
Calliandra_humilis_NODE_4149_length_4113_cov_102.054208_g1321_i1.p3,0.111335,OG0036444,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_42000_length_1217_cov_11.286713_g20124_i0.p1,0.249005,OG0036446,Calliandra_humilis,F,c,loss
Peltophorum_africanum_NODE_46603_length_1063_cov_13.321212_g23106_i0.p1,0.404186,OG0036446,Peltophorum_africanum,M,f,gain
Peltophorum_dubium_NODE_43135_length_1115_cov_13.185221_g21412_i0.p1,2.62177,OG0036446,Peltophorum_dubium,F,f,gain
Mimosa_grahamii_NODE_55699_length_939_cov_2.200924_g27124_i0.p1,0.203655,OG0036446,Mimosa_grahamii,F,a,loss
Peltophorum_africanum_NODE_544_length_6421_cov_122.890359_g337_i0.p3,0.0957242,OG0036448,Peltophorum_africanum,M,f,gain
Calliandra_humilis_NODE_422_length_7008_cov_59.935977_g244_i0.p4,0.280985,OG0036448,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa_NODE_28408_length_1943_cov_78.036898_g223_i1.p3,0.257354,OG0036448,Mimosa_aculeaticarpa,M,a,loss
Senna_barclayana_NODE_16004_length_2302_cov_102.380888_g1716_i3.p1,0.21591,OG0036448,Senna_barclayana,M,d,gain
Peltophorum_dubium_NODE_1704_length_5087_cov_57.955525_g953_i1.p2,0.099171,OG0036450,Peltophorum_dubium,F,f,gain
Senna_barclayana_NODE_37713_length_1146_cov_203.507922_g15260_i2.p1,56.423,OG0036450,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_39070_length_1417_cov_250.714286_g4783_i2.p1,14.6905,OG0036450,Senna_occidentalis,F,d,gain
Calliandra_humilis_NODE_42842_length_1181_cov_84.219314_g1260_i2.p1,0.185622,OG0036450,Calliandra_humilis,F,c,loss
Senna_occidentalis_NODE_53375_length_825_cov_8.853723_g26806_i0.p1,228.895,OG0036452,Senna_occidentalis,F,d,gain
Senna_barclayana_NODE_44720_length_858_cov_6.784713_g24266_i0.p1,226.648,OG0036452,Senna_barclayana,M,d,gain
Senna_italica_NODE_85263_length_306_cov_3.012876_g56222_i0.p1,1e-4,OG0036452,Senna_italica,M,e,gain
Calliandra_humilis_NODE_43138_length_1169_cov_15.638686_g20668_i0.p1,0.142766,OG0036452,Calliandra_humilis,F,c,loss
Peltophorum_africanum_NODE_13442_length_2753_cov_28.917537_g4001_i3.p2,0.37514,OG0036453,Peltophorum_africanum,M,f,gain
Senna_occidentalis_NODE_23937_length_2146_cov_26.050651_g7332_i1.p2,0.369103,OG0036453,Senna_occidentalis,F,d,gain
Senna_italica_NODE_6010_length_3879_cov_32.612191_g1295_i3.p2,0.324551,OG0036453,Senna_italica,M,e,gain
Calliandra_humilis_NODE_43547_length_1151_cov_50.648423_g6984_i1.p2,0.379067,OG0036453,Calliandra_humilis,F,c,loss
Senna_occidentalis_NODE_9782_length_3285_cov_39.534247_g5296_i0.p1,1e-4,OG0036457,Senna_occidentalis,F,d,gain
Calliandra_humilis_NODE_4405_length_4040_cov_47.550038_g2398_i0.p2,0.101203,OG0036457,Calliandra_humilis,F,c,loss
Peltophorum_dubium_NODE_8100_length_3285_cov_72.807285_g4811_i0.p2,0.19363,OG0036457,Peltophorum_dubium,F,f,gain
Senna_barclayana_NODE_23665_length_1831_cov_31.548919_g7343_i2.p1,1e-4,OG0036457,Senna_barclayana,M,d,gain
Calliandra_humilis_NODE_44209_length_1123_cov_52.334286_g7810_i2.p1,0.31889,OG0036459,Calliandra_humilis,F,c,loss
Peltophorum_africanum_NODE_8188_length_3319_cov_184.772643_g4817_i0.p2,0.508011,OG0036459,Peltophorum_africanum,M,f,gain
Peltophorum_dubium_NODE_10387_length_3003_cov_38.485666_g6105_i0.p2,104.767,OG0036459,Peltophorum_dubium,F,f,gain
Senna_italica_NODE_8752_length_3436_cov_92.416890_g5018_i0.p3,0.00397249,OG0036459,Senna_italica,M,e,gain
Calliandra_humilis_NODE_45190_length_1082_cov_4.278494_g21694_i0.p2,1e-4,OG0036461,Calliandra_humilis,F,c,loss
Senna_barclayana_NODE_33395_length_1343_cov_6.986614_g17495_i0.p1,0.0511977,OG0036461,Senna_barclayana,M,d,gain
Mimosa_grahamii_NODE_41981_length_1375_cov_18.543779_g20087_i0.p1,1e-4,OG0036461,Mimosa_grahamii,F,a,loss
Peltophorum_dubium_NODE_54864_length_644_cov_3.782837_g29668_i0.p1,1e-4,OG0036461,Peltophorum_dubium,F,f,gain
Peltophorum_dubium_NODE_25296_length_1943_cov_27.528877_g5293_i2.p1,0.339235,OG0036463,Peltophorum_dubium,F,f,gain
Calliandra_humilis_NODE_4565_length_3999_cov_78.047631_g2482_i0.p1,0.202811,OG0036463,Calliandra_humilis,F,c,loss
Mimosa_grahamii_NODE_8124_length_3268_cov_73.732081_g4530_i0.p1,0.103854,OG0036463,Mimosa_grahamii,F,a,loss
Senna_italica_NODE_41862_length_1354_cov_84.144418_g47_i7.p1,0.218123,OG0036463,Senna_italica,M,e,gain
Mimosa_grahamii_NODE_56761_length_909_cov_117.074163_g27812_i0.p1,0.275052,OG0036469,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa_NODE_64170_length_913_cov_134.097619_g32660_i0.p1,1.16728,OG0036469,Mimosa_aculeaticarpa,M,a,loss
Calliandra_humilis_NODE_47965_length_964_cov_119.626263_g23219_i0.p1,0.302468,OG0036469,Calliandra_humilis,F,c,loss
Peltophorum_africanum_NODE_45554_length_1107_cov_477.421663_g14775_i1.p1,0.346001,OG0036469,Peltophorum_africanum,M,f,gain
Mimosa_grahamii_NODE_52563_length_1030_cov_24.470219_g25277_i0.p1,1e-4,OG0036474,Mimosa_grahamii,F,a,loss
Calliandra_humilis_NODE_49146_length_915_cov_3.942993_g23979_i0.p1,1e-4,OG0036474,Calliandra_humilis,F,c,loss
Senna_barclayana_NODE_42021_length_961_cov_6.233108_g22354_i0.p2,0.0498926,OG0036474,Senna_barclayana,M,d,gain
Senna_didymobotrya_NODE_50249_length_806_cov_2.845839_g27393_i0.p1,0.069647,OG0036474,Senna_didymobotrya,F,e,gain
Mimosa_grahamii_NODE_1124_length_5511_cov_77.757264_g648_i0.p2,0.138477,OG0036475,Mimosa_grahamii,F,a,loss
Dalea_mollissima_NODE_375_length_5634_cov_30.699335_g239_i0.p3,0.056517,OG0036475,Dalea_mollissima,M,b,loss
Senna_didymobotrya_NODE_1719_length_4987_cov_68.780220_g987_i0.p3,0.0216084,OG0036475,Senna_didymobotrya,F,e,gain
Calliandra_humilis_NODE_49419_length_903_cov_23.567470_g858_i1.p1,0.0763648,OG0036475,Calliandra_humilis,F,c,loss
Peltophorum_africanum_NODE_34814_length_1552_cov_9.987830_g4953_i2.p1,0.12072,OG0036477,Peltophorum_africanum,M,f,gain
Senna_italica_NODE_1297_length_5753_cov_21.935387_g797_i0.p1,0.425081,OG0036477,Senna_italica,M,e,gain
Senna_didymobotrya_NODE_3570_length_4118_cov_14.387392_g2055_i0.p1,0.164696,OG0036477,Senna_didymobotrya,F,e,gain
Calliandra_humilis_NODE_5003_length_3891_cov_81.857517_g2722_i0.p2,0.111975,OG0036477,Calliandra_humilis,F,c,loss
Senna_barclayana_NODE_45927_length_814_cov_6.912281_g25215_i0.p1,0.0758069,OG0036481,Senna_barclayana,M,d,gain
Mimosa_grahamii_NODE_46425_length_1225_cov_16.631944_g22106_i0.p1,1e-4,OG0036481,Mimosa_grahamii,F,a,loss
Calliandra_humilis_NODE_51444_length_823_cov_2.294667_g25548_i0.p1,1e-4,OG0036481,Calliandra_humilis,F,c,loss
Senna_didymobotrya_NODE_45974_length_962_cov_4.899888_g24219_i0.p1,0.279332,OG0036481,Senna_didymobotrya,F,e,gain
Senna_didymobotrya_NODE_46025_length_960_cov_4.777903_g24250_i0.p1,0.00961454,OG0036482,Senna_didymobotrya,F,e,gain
Calliandra_humilis_NODE_51523_length_820_cov_2.497992_g25606_i0.p1,83.0697,OG0036482,Calliandra_humilis,F,c,loss
Mimosa_grahamii_NODE_50897_length_1080_cov_20.958292_g24381_i0.p1,79.4434,OG0036482,Mimosa_grahamii,F,a,loss
Senna_barclayana_NODE_42423_length_946_cov_4.542955_g22617_i0.p1,1e-4,OG0036482,Senna_barclayana,M,d,gain
Mimosa_grahamii_NODE_8046_length_3280_cov_24.102588_g4487_i0.p2,1e-4,OG0036485,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa_NODE_5214_length_3723_cov_46.340548_g2844_i0.p2,0.277181,OG0036485,Mimosa_aculeaticarpa,M,a,loss
Calliandra_humilis_NODE_5209_length_3851_cov_37.132610_g2832_i0.p2,0.0242127,OG0036485,Calliandra_humilis,F,c,loss
Dalea_mollissima_NODE_27208_length_1209_cov_6.203345_g19266_i0.p1,0.0762157,OG0036485,Dalea_mollissima,M,b,loss
Dalea_mollis_NODE_43531_length_943_cov_7.213793_g22765_i0.p1,1.489,OG0036487,Dalea_mollis,F,b,loss
Mimosa_aculeaticarpa_NODE_62447_length_952_cov_76.930603_g31463_i0.p1,1e-4,OG0036487,Mimosa_aculeaticarpa,M,a,loss
Calliandra_humilis_NODE_52668_length_774_cov_5.650499_g26470_i0.p1,1e-4,OG0036487,Calliandra_humilis,F,c,loss
Senna_barclayana_NODE_43428_length_906_cov_12.416567_g23309_i0.p1,0.130326,OG0036487,Senna_barclayana,M,d,gain
Senna_italica_NODE_60756_length_615_cov_2.049815_g31838_i0.p1,1e-4,OG0036489,Senna_italica,M,e,gain
Senna_didymobotrya_NODE_37112_length_1327_cov_4.660287_g19237_i0.p1,1e-4,OG0036489,Senna_didymobotrya,F,e,gain
Dalea_mollissima_NODE_26156_length_1252_cov_14.793893_g18502_i0.p1,999,OG0036489,Dalea_mollissima,M,b,loss
Calliandra_humilis_NODE_52808_length_768_cov_2.071942_g26588_i0.p1,0.0124695,OG0036489,Calliandra_humilis,F,c,loss
Senna_barclayana_NODE_49540_length_695_cov_4.967846_g28346_i0.p2,4.37793,OG0036490,Senna_barclayana,M,d,gain
Mimosa_grahamii_NODE_54685_length_967_cov_6.343400_g26498_i0.p2,0.027515,OG0036490,Mimosa_grahamii,F,a,loss
Senna_didymobotrya_NODE_48270_length_875_cov_4.086035_g25870_i0.p1,0.497884,OG0036490,Senna_didymobotrya,F,e,gain
Calliandra_humilis_NODE_53347_length_748_cov_2.794074_g27004_i0.p2,999,OG0036490,Calliandra_humilis,F,c,loss
Senna_italica_NODE_84402_length_311_cov_2.470588_g55361_i0.p1,1e-4,OG0036491,Senna_italica,M,e,gain
Calliandra_humilis_NODE_53822_length_728_cov_3.499237_g27402_i0.p1,0.181148,OG0036491,Calliandra_humilis,F,c,loss
Dalea_mollis_NODE_74894_length_320_cov_2.190283_g52638_i0.p2,999,OG0036491,Dalea_mollis,F,b,loss
Dalea_mollissima_NODE_37849_length_835_cov_14.208661_g27777_i0.p2,0.501302,OG0036491,Dalea_mollissima,M,b,loss
Calliandra_humilis_NODE_55539_length_662_cov_10.704584_g10194_i4.p1,0.0405003,OG0036495,Calliandra_humilis,F,c,loss
Mimosa_grahamii_NODE_16213_length_2525_cov_21.119902_g8616_i0.p2,0.335101,OG0036495,Mimosa_grahamii,F,a,loss
Peltophorum_africanum_NODE_15466_length_2590_cov_34.621375_g8776_i0.p2,0.281876,OG0036495,Peltophorum_africanum,M,f,gain
Senna_barclayana_NODE_9404_length_2909_cov_33.620592_g5429_i0.p2,0.234033,OG0036495,Senna_barclayana,M,d,gain
Mimosa_grahamii_NODE_64987_length_699_cov_29.306709_g33944_i0.p2,88.6984,OG0036497,Mimosa_grahamii,F,a,loss
Peltophorum_africanum_NODE_70286_length_381_cov_2.782468_g43458_i0.p1,1e-4,OG0036497,Peltophorum_africanum,M,f,gain
Senna_didymobotrya_NODE_55775_length_639_cov_13.001767_g32201_i0.p1,1e-4,OG0036497,Senna_didymobotrya,F,e,gain
Calliandra_humilis_NODE_55573_length_661_cov_6.928571_g28920_i0.p2,999,OG0036497,Calliandra_humilis,F,c,loss
Peltophorum_africanum_NODE_67454_length_416_cov_8.428571_g40626_i0.p1,0.683024,OG0036502,Peltophorum_africanum,M,f,gain
Senna_barclayana_NODE_41733_length_972_cov_4.992214_g22162_i0.p1,0.0690778,OG0036502,Senna_barclayana,M,d,gain
Senna_occidentalis_NODE_17156_length_2586_cov_11.066454_g8911_i0.p1,1e-4,OG0036502,Senna_occidentalis,F,d,gain
Calliandra_humilis_NODE_57935_length_581_cov_56.307087_g31124_i0.p1,0.295828,OG0036502,Calliandra_humilis,F,c,loss
Peltophorum_dubium_NODE_51623_length_762_cov_6.644412_g26878_i0.p1,0.619044,OG0036508,Peltophorum_dubium,F,f,gain
Calliandra_humilis_NODE_60655_length_508_cov_3.252874_g33783_i0.p1,0.135938,OG0036508,Calliandra_humilis,F,c,loss
Peltophorum_africanum_NODE_57194_length_656_cov_1.924528_g30576_i0.p1,0.262342,OG0036508,Peltophorum_africanum,M,f,gain
Dalea_mollis_NODE_60432_length_445_cov_3.819892_g38177_i0.p1,0.104341,OG0036508,Dalea_mollis,F,b,loss
Senna_occidentalis_NODE_50749_length_925_cov_5.187793_g24854_i0.p1,1e-4,OG0036510,Senna_occidentalis,F,d,gain
Senna_barclayana_NODE_65609_length_422_cov_6.819484_g44132_i0.p1,1e-4,OG0036510,Senna_barclayana,M,d,gain
Peltophorum_dubium_NODE_54416_length_660_cov_14.170358_g29259_i0.p1,0.576544,OG0036510,Peltophorum_dubium,F,f,gain
Calliandra_humilis_NODE_60768_length_505_cov_11.296296_g33896_i0.p1,0.17924,OG0036510,Calliandra_humilis,F,c,loss
Peltophorum_dubium_NODE_1529_length_5225_cov_30.502717_g925_i0.p2,0.767893,OG0036512,Peltophorum_dubium,F,f,gain
Calliandra_humilis_NODE_6080_length_3668_cov_49.997497_g3318_i0.p2,0.37337,OG0036512,Calliandra_humilis,F,c,loss
Mimosa_grahamii_NODE_4136_length_3996_cov_53.860311_g2025_i1.p2,0.936033,OG0036512,Mimosa_grahamii,F,a,loss
Peltophorum_africanum_NODE_4313_length_4027_cov_28.002529_g2636_i0.p2,1.43874,OG0036512,Peltophorum_africanum,M,f,gain
Senna_occidentalis_NODE_70495_length_448_cov_3.533333_g43094_i0.p1,0.680773,OG0036513,Senna_occidentalis,F,d,gain
Calliandra_humilis_NODE_60866_length_503_cov_2.897674_g33993_i0.p1,0.0479967,OG0036513,Calliandra_humilis,F,c,loss
Mimosa_aculeaticarpa_NODE_114398_length_347_cov_1.708029_g79545_i0.p2,0.0294264,OG0036513,Mimosa_aculeaticarpa,M,a,loss
Dalea_mollis_NODE_59299_length_462_cov_1.994859_g37046_i0.p1,1e-4,OG0036513,Dalea_mollis,F,b,loss
Mimosa_aculeaticarpa_NODE_4537_length_3868_cov_311.799473_g2470_i0.p3,0.0313125,OG0036514,Mimosa_aculeaticarpa,M,a,loss
Peltophorum_africanum_NODE_8962_length_3217_cov_139.769402_g5240_i0.p2,0.374169,OG0036514,Peltophorum_africanum,M,f,gain
Peltophorum_dubium_NODE_9120_length_3148_cov_68.426667_g5392_i0.p2,1.06474,OG0036514,Peltophorum_dubium,F,f,gain
Calliandra_humilis_NODE_6102_length_3663_cov_164.160446_g3326_i0.p3,0.253046,OG0036514,Calliandra_humilis,F,c,loss
Calliandra_humilis_NODE_6129_length_3656_cov_115.060285_g3339_i0.p1,0.152467,OG0036515,Calliandra_humilis,F,c,loss
Senna_didymobotrya_NODE_1672_length_5021_cov_325.241310_g962_i0.p3,999,OG0036515,Senna_didymobotrya,F,e,gain
Senna_italica_NODE_1435_length_5625_cov_355.611311_g876_i0.p3,0.281679,OG0036515,Senna_italica,M,e,gain
Dalea_mollis_NODE_8879_length_3137_cov_267.084204_g2508_i3.p2,0.0608095,OG0036515,Dalea_mollis,F,b,loss
Mimosa_grahamii_NODE_3061_length_4330_cov_167.416725_g1742_i0.p1,1e-4,OG0036516,Mimosa_grahamii,F,a,loss
Mimosa_aculeaticarpa_NODE_8958_length_3166_cov_259.982865_g1689_i2.p2,1e-4,OG0036516,Mimosa_aculeaticarpa,M,a,loss
Calliandra_humilis_NODE_6175_length_3647_cov_230.874930_g3235_i1.p1,0.0479264,OG0036516,Calliandra_humilis,F,c,loss
Senna_occidentalis_NODE_19754_length_2406_cov_170.473639_g8878_i2.p1,0.100817,OG0036516,Senna_occidentalis,F,d,gain
Mimosa_grahamii_NODE_76403_length_493_cov_26.600000_g44808_i0.p1,1e-4,OG0036517,Mimosa_grahamii,F,a,loss
Senna_didymobotrya_NODE_61598_length_513_cov_11.743182_g37865_i0.p1,0.0750583,OG0036517,Senna_didymobotrya,F,e,gain
